,UserName,Handle,Timestamp,Text,Comments,Likes,Retweets,Candidate
1518,Antioquia con Fajardo.,@Compromiso_Ant,2021-11-18T12:51:32.000Z," Invitados e invitadas a este gran encuentro de juventudes. Una valiosa oportunidad para visionar y construir el camino que se nos aproxima. 

 ¡Les esperamos! 
@sergio_fajardo
 @compromisociu
 @CC_Jovenes",,6,16,Fajardo
1519,Compromiso Ciudadano Bolívar,@compromisobol,2021-11-18T19:55:43.000Z,"Queremos invitarte de manera especial a la instalación de nuestro Comité Político Magangué con Fajardo este sábado 20 de noviembre.
Posteriormente caminaremos las calles del municipio haciendo esa labor de volanteo que nos gusta e identifica.",,6,25,Fajardo
1520,Coalición Centro Esperanza,@CoaliEsperanza,2021-11-18T16:08:55.000Z,"Celebramos la decisión del Consejo Directivo de 
@PartidoVerdeCoL
 para construir acuerdos y unificar las listas al Congreso.  Reiteramos que siempre hemos estado listos para dialogar y llegar a acuerdos. ¡Es urgente que el Congreso esté a la altura de lo que necesita Colombia!",11,69,259,Fajardo
1521,Mauricio Garcia V,@mgarciavillegas,2021-11-18T13:19:06.000Z,Llegando a las librerías en estos días. Bienvenida la conversación sobre este tema crucial : la educación en Colombia.,15,55,301,Fajardo
1522,Juan Carlos Perez,@juancarperez,2021-11-18T05:57:44.000Z,"Hace 22 años, 
@sergio_fajardo
 y un grupo valiente de ciudadanos decidieron meterse y transformar la política. Con los años, miles nos fuimos sumando en ese sueño, en ese Compromiso Ciudadano. Y por eso hoy digo con alegría y orgullo:

#FelizCumpleañosCompromiso 
@compromisociu",3,4,38,Fajardo
1523,Daniel Zarta | #39 Lista Senado Centro Esperanza,@Daniel_Zarta,2021-11-18T03:02:00.000Z,"Celebramos el cumpleaños con un equipazo 
@CiudadanoTolima
. Desde la plaza de Bolívar y muchas calles de #Ibague conectamos con personas muy valiosas compartiendo nuestro proyecto. #FelizCumpleanosCompromiso 
#MovilizandoEsperanza
#GuajiraEnBici",1,3,18,Fajardo
1524,Álvaro Castro,@AlvaroCastr0,2021-11-17T16:29:01.000Z,"#FelizCumpleañosCompromiso 
 
Hemos demostrado que además de poder ser diferentes sin ser enemigos, podemos ir más allá y construir propuestas enriquecidas con la diversidad de nuestras experiencias. 
@sergio_fajardo
 @compromisociu",1,7,46,Fajardo
1525,Juan Jose Largo F,@JuanJoLargo,2021-11-17T16:10:45.000Z,"#FelizCumpleañosCompromiso larga vida a los espacios de deliberación y construcción colectiva, de pluralidad, de apostar a una política diferente. Utópicos, idealistas, soñadores; donde la dignidad no tiene precio y obramos por convicción. Seguimos 
@compromisociu
 @sergio_fajardo",1,14,49,Fajardo
1526,Eduardo Piñeros,@eduardopinerosp,2021-11-17T13:14:15.000Z,"Hoy estaré de presentador en este Conversatorio sobre la corrupción en el Caribe. Analizaremos algunos de los casos más emblemáticos de corrupción en nuestra región con 
@sergio_fajardo
, 
@ROSAINESOSPINA1
 y los equipos departamentales de 
@compromisociu
. ¡Los esperamos!",6,13,55,Fajardo
1527,ÁlvaroGonzález-Uribe,@alvarogonzalezu,2021-11-17T16:52:11.000Z,"#FelizCumpleañosCompromiso Hace 22 años un grupo variado de ciudadanas y ciudadanos iniciamos una lucha con ideas, entusiasmo y sueños hoy más vigentes que nunca. Momento para recordar al en ese entonces senador Carlos Arturo Ángel q.e.p.d. Gran señor que nos acompañó siempre.",,2,13,Fajardo
1528,Compromiso Ciudadano Atlántico,@CompromisoATL_,2021-11-17T16:10:30.000Z,"#FelizCumpleañosCompromiso 
En estos años hemos participado en el debate público sin entrar a las cañerías de la politiquería y demostrando que se puede hacer política sin comprar votos. En síntesis, probamos que no tenemos precio, tenemos dignidad. 
@sergio_fajardo
 @compromisociu",2,12,51,Fajardo
1529,Compromiso Ciudadano Córdoba,@CompromisoCiud7,2021-11-17T16:06:50.000Z,"#FelizCumpleañosCompromiso 
 
Hace 22 años, un grupo de soñadores desencantados con la manera tradicional de hacer política, entendieron que la única manera de lograr un cambio era participando. Así nació Compromiso Ciudadano. 
@sergio_fajardo
 @compromisociu
 @Compromiso_Ant",3,17,75,Fajardo
1530,Sara Moreno Bolívar,@saramoreno1,2021-11-17T15:12:17.000Z,"Para mi ser Compromisaria es apostar por la transformación de la política para dignificar lo público. 
#FelizCumpleañosCompromiso 
@sergio_fajardo
 ¡Colombia va a cambiar en el 2022!",6,30,88,Fajardo
1531,Compromiso Ciudadano,@compromisociu,2021-11-16T13:29:39.000Z,"Este miércoles 17 de noviembre a las 7 p.m. hablaremos sobre los impactos de la corrupción en el Caribe y el país. 

Transmisión a través del Facebook de 
@sergio_fajardo
.

#CaribeSinCorrupción",2,18,34,Fajardo
1532,Antioquia con Fajardo.,@Compromiso_Ant,2021-11-16T15:48:24.000Z," ""Va a haber un cambio y lo que proponemos desde la 
@CoaliEsperanza
 es un cambio para construir y avanzar, no quedarse atrapado en arrasar y llenar de miedo y rabia al país. La expresión que yo lidero es esa."" 
@sergio_fajardo
 en el 
@elespectador",18,29,117,Fajardo
1533,Mariana Fajardo,@mfajardoa,2021-11-16T00:22:46.000Z,"José Antonio es una combinación única: generosidad para transmitir conocimiento, capacidad de explicar de forma sencilla lo complejo, rigor infinito en cada argumento y entusiasmo para pensar cómo construir un mejor país. Aprendo siempre a su lado. https://twitter.com/sergio_fajardo/status/1460397206595325955…",6,17,85,Fajardo
1534,Ramiro Bejarano G,@RamiroBejaranoG,2021-11-15T14:24:14.000Z,"Que le devuelvan su cuenta a 
@AnaBejaranoRG
 #TodosconAnaBejarano . En Colombia existe libertad de expresión y está abolida la censura",61,893,"2,3 mil",Fajardo
1535,Juan Carlos Flórez,@Juan_Florez,2021-11-15T20:30:49.000Z,"En Chile el candidato de la extrema derecha 
@joseantoniokast
 defiende la dictadura de Pinochet diciendo que fue mejor que las dictaduras de Cuba, Venezuela y Nicaragua. No hay dictaduras buenas, todas ellas terminan con el poder en las manos de un déspota.",18,33,144,Fajardo
1536,Daniel Samper Ospina,@DanielSamperO,2021-11-15T14:36:13.000Z,#TodosConAnaBejarano,13,273,878,Fajardo
1537,Juan Sebastián Esperanza Cámara x Sder,@JuanSLopezM,2021-11-14T04:51:48.000Z,"A esta hora preferiría estar parchando con amigos pero los trabajos para la maestría no se hacen solos... 
Ya casi coronamos!",3,3,51,Fajardo
1538,SantiagoLondoñoUribe,@slondonouribe,2021-11-14T13:25:44.000Z,"Luis Pérez, Germán Vargas, David Luna, Misael y Quintero. ¿Preguntan a dónde van los impuestos en Medellín?  Pues ahí está ",13,90,197,Fajardo
1539,Mariana Fajardo,@mfajardoa,2021-11-14T16:12:32.000Z,"Carolina Holguín era una señora -y ciclista- increíble. Un día yo andaba preocupada por no poder subir una loma en bici y me dijo: ""Claro que sí puedes, te voy a dar unos ""tips"" y llegas."" Cada que estoy frente a una loma dura recuerdo sus consejos. La recordaremos",8,32,412,Fajardo
1540,Pascual Gaviria,@rabodeajip,2021-11-13T19:15:59.000Z,"Busquen el 
@UniversoCentro
 125 que está fresquito y escribió 
@pelucavieja
 
Hasta cuando tenemos semejantes figuras regalamos el papel.",6,18,77,Fajardo
1541,Alejandro Fajardo,@afajardoa,2021-11-14T13:00:49.000Z,"Carolina Holguín fue una de las mejores personas que conocí en los últimos años. Siempre con buena energía, cariñosa y franca. Adoraba a sus nietos. Gran ciclista, narraba en detalle sus montadas y las que le faltaban. Montaba con sus amigas. Cuidemos a los ciclistas en la vía.",8,71,603,Fajardo
1542,Tolima con Sergio Fajardo,@CiudadanoTolima,2021-11-14T14:25:07.000Z,Nuestra forma de hacer política desde hace 22 años es hablar con la ciudadanía y con un volante compartir nuestras propuestas. Pronto saldremos de nuevo todos juntos a seguir construyendo el camino a la presidencia de Sergio Fajardo para el futuro del País y el Tolima.,,2,18,Fajardo
1543,Jose Antonio Ocampo,@JoseA_Ocampo,2021-11-14T11:17:45.000Z,"La cumbre de cambio climático de Glasgow dejó muchos temas pendientes. Todo depende ahora de los compromisos nacionales que se asuman a más tardar en 2022, y de los acuerdos con el sector privado en sectores críticos. https://eltiempo.com/opinion/columnistas/jose-antonio-ocampo/la-cumbre-de-cambio-climatico-columna-de-jose-antonio-ocampo-632175….",4,65,124,Fajardo
1544,Esteban Úsuga M.,@esteban_usuga,2021-11-13T23:08:03.000Z,"Hoy, un día triste para nuestra comunidad de Ituango y su corregimiento La Granja. Asesinan a una persona y su hijo de tan solo 11 años. Niños y niñas víctimas de una guerra tonta.
Destroza el alma, la paz que tanto anhelamos y construimos se nos alejó mucho.",12,82,197,Fajardo
1545,Compromiso Ciudadano Urabá,@CompromisoUraba,2021-11-13T22:31:02.000Z,"Nuestras condolencias en estos momentos tan difíciles para Maria Ángela Holguín y 
@sergio_fajardo
, las vías deben ser un lugar seguro para los colombianos.",,2,26,Fajardo
1546,Partido Alianza Verde,@PartidoVerdeCoL,2021-11-13T17:19:56.000Z,"Un abrazo fraterno y solidario apreciada María Ángela Holguín.

Foto:
@ELTIEMPO",4,25,206,Fajardo
1547,Carlos Amaya,@CarlosAmayaR,2021-11-13T19:56:35.000Z,"Nuestras más sinceras condolencias a la excanciller María Ángela Holguín y a mi estimado 
@sergio_fajardo
 por el fallecimiento de Carolina Holguín. Toda nuestra solidaridad en este momento de profundo dolor.

Las vías no pueden ser más escenarios de peligro para los ciclistas.",4,17,97,Fajardo
1548,Claudia López,@ClaudiaLopez,2021-11-13T19:57:11.000Z,"Lamento profundamente la muerte de Carolina Holguín, atropellada cuando montaba en bicicleta en Boyacá. Doloroso por donde se mire, la persona, su familia, el accidente.
A su hermana María Ángela, a 
@sergio_fajardo
 y a toda la familia, mi abrazo y cariño, solidaridad y fortaleza.",98,91,420,Fajardo
1549,Mariana Fajardo,@mfajardoa,2021-11-12T23:58:48.000Z,Me siento feliz de hacer parte de este equipo. Aprendo y debato ideas todos los días.,6,14,81,Fajardo
1550,Julio Ríos,@julioprofenet,2021-11-12T21:23:34.000Z,"Estimados estudiantes: a sus órdenes nuevos videos de #Derivadas ( https://youtu.be/0nU-kWQ_BGQ ) e #Integrales ( https://youtu.be/VSlbr4IM9Co )

¡Que tengan éxito en sus actividades académicas!

#julioprofe",2,7,81,Fajardo
1551,Noticias Caracol,@NoticiasCaracol,2021-11-12T20:22:42.000Z,"Noche de museos en #Bogotá: 40 galerías abren sus puertas este viernes.

La jornada inicia a las 5 de la tarde y finaliza a las 10 de la noche. Prepárese para disfrutar del arte, la música y el teatro. Tome nota ",3,5,48,Fajardo
1552,Claudia López,@ClaudiaLopez,2021-11-12T15:50:11.000Z,MinVivienda reconoce que soltero vivía en apto de 40 mts y hoy con familia de 4 vive en 140. Pero le parece una ‘carga exagerada’ que una familia pobre tenga una VIS de mínimo 36 mts porque quebraría a los ‘pobres constructores’.Luego dicen no entender porqué hay estallido social,606,581,3 mil,Fajardo
1553,Sandra Vilardy,@svilardyq,2021-11-12T14:37:11.000Z,A la gente si es que le falta mucho amor… que fácil destruir y que difícil es construir sobre lo construido….,3,17,111,Fajardo
1554,Ignacio Mantilla Prada,@MantillaIgnacio,2021-11-12T10:39:23.000Z,"Comparto una curiosidad para iniciar este viernes.
Hoy es 12/11/21, un día palíndromo, o sea una fecha que se puede leer de la misma manera hacia adelante y hacia atrás.
Entretención: ¿habrá más palíndromos en lo que resta del año?",17,181,762,Fajardo
1555,Juan Carlos Flórez,@Juan_Florez,2021-11-12T14:35:15.000Z,"Qué bella edición y en que magnífico estado se ve que la han conservado. El traductor de esas obras de Dostoievski fue un gran humanista y políglota, al que Borges admiró toda su vida, Rafael Cansinos Assens, quien realizó un formidable trabajo de traducción que no ha envejecido.",,1,9,Fajardo
1556,FerRojasParra l Centro Esperanza #111 por Bogotá,@ferrojasparra,2021-11-11T16:59:26.000Z,Los 200 años del nacimiento del gran #Dostoyevski (11 de nov. de 1821) los celebro con un regalo espectacular que me hicieron: sus obras completas en dos tomos. Una traducción directa del ruso publicada por Editorial Aguilar en 1943. Qué tal los detalles del borde frontal?,2,4,25,Fajardo
1557,David Pérez Reyna,@DavidPerezReyna,2021-11-12T13:58:02.000Z,"Dedicado a todas las leyes que atacan síntomas en vez de enfermedades, y a las personas que las defienden.",2,11,39,Fajardo
1558,LA RAZÓN. CO,@LaRazonCo,2021-11-12T13:34:45.000Z,"""Vamos a cambiar a Colombia, vamos a enfrentar las desigualdades, vamos a enfrentar la pobreza, la corrupción, la violencia, la inseguridad. Vamos a construir oportunidades"": 
@sergio_fajardo
.",6,20,35,Fajardo
1559,LA RAZÓN. CO,@LaRazonCo,2021-11-12T13:27:45.000Z,"#Entrevista | ""Los que queremos gobernar este país debemos tener la serenidad para entender que Colombia va a cambiar (...) No más el que diga 
@AlvaroUribeVel
"": 
@sergio_fajardo",26,28,90,Fajardo
1560,Daniel Carvalho #109,@davalho,2021-11-11T21:38:48.000Z,"A las 5pm tendremos una conversación muy interesante sobre la antioqueñidad: sus mitos, sus realidades y su futuro. 

https://facebook.com/CARVALHOconcejal…",10,5,39,Fajardo
1561,Compromiso Cauca,@CompromisoCauca,2021-11-11T21:31:30.000Z,"¡Feliz cumpleaños a la 
@unicauca
!",,,7,Fajardo
1562,Jorge Enrique Robledo,@JERobledo,2021-11-11T14:11:25.000Z,"He trabajado como senador con honradez y espíritu de servidor público, tal vez eso explique que más de 1.500 líderes de opinión, por décima vez, me eligieron como el Mejor Senador del País en el #PanelDeOpinión2021. 

Agradezco a quienes reconocen la dedicación de este equipo.",113,209,693,Fajardo
1563,Antioquia con Fajardo.,@Compromiso_Ant,2021-11-11T19:51:34.000Z,#NuevaFotoDePerfil,,2,18,Fajardo
1564,Mauricio Toro 105,@MauroToroO,2021-11-11T18:04:40.000Z,"Durar 1 hora físicamente en una Notaria para autenticar una hoja, que pide fotocopia de la Cédula ampliada al 150%, donde solo reciben pago en efectivo y además se debe diligenciar 1 formato a mano para recibir la factura, demuestra que se deben reemplazar por espacios virtuales.",169,498,"3,2 mil",Fajardo
1565,Camilo Calle,@CamiloCalleO,2021-11-11T14:52:06.000Z,"León, con franqueza, creo que no tienes autoridad moral para este debate. Tu proceso por porte de cocaina, tus cuotas en 
@AlcaldiadeMed
 y tu ya conocido bagaje repartiendo avales del 
@PartidoVerdeCoL
 deberían vetarte en temas de ética o moral en lo publico.",19,58,253,Fajardo
1566,Gabriel Cifuentes 103,@gabocifuentes,2021-11-11T19:31:48.000Z,"Al parecer la opinión  d expertos es ""mamerta"": La JEP es 2da entidad que genera más confianza, los congresistas mejor calificados son los alternativos y el premio al peor ministro de la historia se lo lleva 
@Diego_Molano
. Colombia despierta. Uribismo en su ocaso. Viene el cambio",14,284,864,Fajardo
1567,Camila Zuluaga,@ZuluagaCamila,2021-11-11T01:15:09.000Z,"El candidato presidencial 
@sergio_fajardo
 hizo un llamado en donde manifiesta que, después de varias reflexiones intimas, pide que el centro se una y llegue a marzo como una opción real de cambio. #CódigoCaracol",40,45,205,Fajardo
1568,José Román,@joseroman_05,2021-11-11T13:43:25.000Z,"Coincidir con el diferente no significa pensar como el diferente.

Hay principios, fines supremos, que deben salvaguardarse por encima de controversias personales o programáticas. 
@danielduquev
 y 
@davalho
 decidieron  proteger, con valentía, el interés supremo llamado: Medellín.",,9,38,Fajardo
1569,SantiagoLondoñoUribe,@slondonouribe,2021-11-11T13:30:54.000Z,"Absurda la decisión inconsulta de la Alcaldía de Ituango de retirar el busto de Jesús María Valle del parque principal del municipio. Ese monumento lo financió la Gobernación 2012-2015 (eso obviamente no se los contará la candidata al Senado, porque lo de ella no es el rigor)",14,30,96,Fajardo
1570,Juan Carlos Flórez,@Juan_Florez,2021-11-10T19:09:45.000Z,"El barrio Armenia fue sitio de residencia de los inmigrantes judíos en la primera mitad del siglo XX. Allí cerca hubo dos sinagogas y algunos de los edificios tienen nombres judíos de mujer, Esther, Perla, Mina. La panadería Del Horno de ese barrio es una de la mejores de Bogotá.",2,13,41,Fajardo
1571,Ariel Ávila,@ArielAnaliza,2021-11-10T18:24:37.000Z,"Juez ordena detener la aplicación de la modificación a ley de garantías.
La jugadita de 
@IvanDuque
 y su coalición de la corrupción no les salió bien.
Intentar hacer trampa y robar elecciones al estilo Maduro es de dictadorzuelo.",109,"1,4 mil",4 mil,Fajardo
1572,Daniel Carvalho #109,@davalho,2021-11-10T17:10:16.000Z,"El señor 
@QuinteroCalle
 no es demócrata ni digno de confianza.

Su liderazgo es tóxico para Medellín.

Le exigimos que respete al 
@ConcejoMedellin
 y nos deje hacer nuestra labor de control político.",248,525,"1,4 mil",Fajardo
1573,Compromiso Ciudadano Córdoba,@CompromisoCiud7,2021-11-10T13:40:21.000Z,"Hoy iniciamos la #maratonporcordoba con la llegada de 
@sergio_fajardo
 nos vemos a las 5:45 pm en Cereté #FajardoEnCórdoba #ElCambioEsConFajardo",19,23,83,Fajardo
1574,Germán Carvajal,@GermanCarvajal,2021-11-09T23:58:19.000Z,"Hoy hace 87 años nació el buen #KarlSagan. Científico, humanista, productor de Tv y excelente contador de historias. De niño disfruté sus series, más tarde sus libros. Hoy considero que además fue un gran filósofo y poeta extraordinario",1,14,92,Fajardo
1575,Juan David Valderrama,@JDValde,2021-11-09T01:01:41.000Z,Celebrando los 46 con la family! El motor de mi vida! ,44,14,599,Fajardo
1576,Catalina Ortiz Lalinde,@cataortizco,2021-11-09T23:11:32.000Z,"Ojalá todos enaltecieran la política como 
@ivanmarulanda
 . Buen viento estimado Ivan. En el camino nos encontramos. Un abrazo siempre.",6,15,110,Fajardo
1577,LuisMiRepresentante 101,@lumois,2021-11-07T23:24:11.000Z,"La fórmula para avanzar como sociedad, está en la educación y en el tejido empresarial. 
#MagdalenaEsConAcciones 
#TrabajemosJuntosPorelMagdalena ",,1,9,Fajardo
1578,Miguel @JaramilloLuján,Miguel @JaramilloLuján,2021-11-08T00:21:07.000Z,"Un gusto compartir mis opiniones y análisis sobre política y estrategia en Antioquia. En ninguno de mis contratos incluyo ser barra brava, defender o atacar a nadie. La libertad de una conciencia libre.",1,1,17,Fajardo
1579,Ignacio Mantilla Prada,@MantillaIgnacio,2021-11-07T21:01:17.000Z,"#EntretenciónMatemática para la tarde del domingo (vía 
@Eduard16180
).
¿Sabes qué hora es, con minutos y segundos?",26,8,89,Fajardo
1580,ALEJANDRO GÓMEZ,@AlejandroGL2014,2021-11-07T17:55:38.000Z,"Nos sentimos muy orgullosos d la ciudadanía bogotana y d nuestro sistema Distrital de salud

Con + del 82% de la población mayor de 12 años ya con primera dosis no estamos tranquilos; no, hoy y mañana y toda la semana seguiremos con todo el ánimo completando o iniciando esquemas",4,15,58,Fajardo
1581,literland,@literlandweb1,2021-11-07T18:54:20.000Z,"Cuando #Camus recibió el premio Nobel a los 44 años pensó primero en su madre y después en Louis Germain, su profesor de primaria en Argelia, con quien compartió sus primeras lecturas. Días después de la concesión del galardón, le escribió la siguiente carta:",39,767,3 mil,Fajardo
1582,Ana BejaranoRicaurte,@AnaBejaranoRG,2021-11-07T11:26:07.000Z,"No le quedan muchas más opciones a 
@IvanDuque
 que #JugarAlPresidente con nuestros recursos en el exterior.",42,443,1 mil,Fajardo
1583,V. Camilo Enriquez Zutta,@Camiloenz,2021-11-07T13:21:13.000Z,"Al país lo transformamos con rigurosidad, estudios y propuestas serias, idoneidad y construcción conjunta. No con con ideas irrealisables, populismo, insultos y likes. Los programáticos por convicción y vocación aportamos a la propuesta de 
@compromisociu
 y 
@sergio_fajardo
.",2,8,34,Fajardo
1584,Paola Arenas,@Paolaarenasm,2021-11-06T02:26:55.000Z,"Orgullosa de ser compromisaria! No es militancia, es identidad, asociada además a mentalidad y cultura: Principios y esencia! Algo así como esa carga genética innegable e inconfundible ante una prueba de ADN #FelizCumpleañosCompromiso #Gracias 
@sergio_fajardo
 por ser mi mentor!",4,16,68,Fajardo
1585,Debates Televisión,@Debatestv,2021-11-05T12:04:10.000Z,"“Jamundí se está convirtiendo en referente de buenas prácticas públicas” Alcalde 
@AJamundiValle
 @FelipRamirez_
 al recibir el premio por Contratación Transparente por parte del Pte 
@IvanDuque
 aquí la entrevista  https://youtu.be/DnCEWjdmyrI vía 
@YouTube
 @kathebrand
 @cataortizco",2,15,38,Fajardo
1586,wilmar monsalve,@MonsalveWilmar,2021-11-06T00:12:41.000Z,"Desconfío del polítiquero que dice: ""yo tengo tantos votos"" o vote por mí y luego le digo porque""
Creo es en un político que dice: ""esta es nuestra propuesta para solucionar tal problema, por eso lo invito ha confiar en mí dándome su voto""
Ante todo lo programático
#CreoEnFajardo",,5,19,Fajardo
1587,Gabriel Cifuentes 103,@gabocifuentes,2021-11-06T01:54:52.000Z,Celebrando el amor valiente!,32,20,361,Fajardo
1588,SantiagoLondoñoUribe,@slondonouribe,2021-11-06T01:03:09.000Z,No les gustan los seguros. Los independientes son irresponsables.,4,26,77,Fajardo
1589,Mariana Florez,@Marianafloga,2021-11-06T01:07:07.000Z,"Feliz cumpleaños 
@compromisociu
. Que sean muchos años más de trabajo coherente y comprometido en procura de un país mejor. Es y será  siempre un orgullo  pertenecer a la gran familia  compromisaria",,7,32,Fajardo
1590,Mireya Ramírez Pulido,@MireyaRamrezPu1,2021-11-06T01:34:27.000Z,A lo largo y ancho del país se vienen tejiendo desde hace muchos años sueños por un mejor pais. Gracias Compromiso Ciudadano 22 años.https://instagram.com/s/aGlnaGxpZ2h0OjE3OTM3MDY4NTkwMjIwMzAy?story_media_id=1915677066105172846_8183410397&utm_medium=share_sheet…,1,4,8,Fajardo
1591,Pedro Colmenares,@pcolmenares,2021-11-05T19:31:23.000Z,"Feliz cumpleaños 
@compromisociu
 @ccexterior
 , gracias por enseñarme el valor de la #Participacion y la #Coherencia , un abrazo especial al profe 
@sergio_fajardo
 , muchas muchas gracias.

http://colmenares.org/el-verdadero-costo-de-la-corrupcion/…

#CompromisoCiudadano",,7,26,Fajardo
1592,Compromiso Ciudadano,@compromisociu,2021-11-05T14:51:39.000Z,"Cuando Medellín estaba atrapada por el miedo y la desesperanza, Compromiso Ciudadano nació como una alternativa de cambio para la ciudad. Hoy, 22 años después, nos preparamos para ser el cambio que Colombia necesita. 

#FelizCumpleañosCompromiso ",10,40,123,Fajardo
1593,Farid Zardibia,@FaridZardibia,2021-11-04T23:28:36.000Z,"Muy pocas personas tienen el conocimiento del territorio e inteligencia para entender cómo funciona esta sociedad y sus dinámicas, que maravilla leer a 
@AlonSalazarJ",2,1,19,Fajardo
1594,Mauricio Rodríguez,@liderazgomr,2021-11-05T15:04:08.000Z,"La excelencia en el liderazgo solo se obtiene mediante la labor de toda una vida. No es posible alcanzar ese nivel en menos tiempo, ni por atajos.

G. Johnson",,40,125,Fajardo
1595,Juan Sebastián Esperanza Cámara x Sder,@JuanSLopezM,2021-10-25T18:22:57.000Z,"Quiero hablarles de la 
@CoaliEsperanza
 y por qué 
@dignidad_col
 hace parte de este proyecto político que quiere transformar a Colombia.

Las bases programáticas nos unen a diversos movimientos y partidos políticos. 

Hoy les cuento: ¿Qué es la Coalición de la Esperanza?",7,23,50,Fajardo
1596,Moisés Wasserman,@mwassermannl,2021-11-05T13:04:08.000Z,La verdad ya no está de moda / Un caso dramático que señala una tendencia.,14,112,255,Fajardo
1597,Iván Marulanda20 Senado,@ivanmarulanda,2021-11-05T00:19:52.000Z,"Anoche fui uno de los pocos Senadores presentes en el recinto para votar SÍ a la reforma constitucional que reconoce al campesinado como sujeto de derechos. Antes, al votar impedimentos, los votos fueron  insuficientes para el quórum y se levantó la sesión
(1/2)",17,69,383,Fajardo
1598,Daniel Duque V.,@danielduquev,2021-11-04T13:13:01.000Z,"Siguen las malas noticias en EPM: la Superservicios raja a la empresa en temas como gobierno corporativo, prestación de servicios públicos domiciliarios y levanta graves alertas sobre la situación de Hidroituango. La politiquería hace mucho daño.",9,32,115,Fajardo
1599,María Jimena Duzán,@MJDuzan,2021-11-04T16:28:41.000Z,"La mafia y el narcotráfico ya no son lo mismo de antes. Son peores. Si quiere saber cómo operan actualmente y el daño que causan en Colombia, no se pierdan el 8vo. capítulo de #LosPatronesDeLaGuerra. Ya está al aire en mi canal de YouTube.
https://youtu.be/DgP72PL_NiU",23,768,"1,4 mil",Fajardo
1600,Óscar Escobar,@SoyOscarEscobar,2021-11-04T20:48:01.000Z,"Palmiranos: por culpa de los concejales y su jefa política, nos podemos quedar sin terminal.",53,68,197,Fajardo
1601,Luis Carlos Reyes,@luiscrh,2021-11-04T17:20:11.000Z,"Muy bonitos los programas de rehabilitación de osos perezosos en la Amazonía, ¿pero tenemos indicadores de si ha habido una reducción real y demostrable de sus niveles de pereza?",13,15,174,Fajardo
1602,V. Camilo Enriquez Zutta,@Camiloenz,2021-11-05T00:26:10.000Z,"“Que tengamos una persona en una localidad o municipio es mucha ganancia” dice 
@sergio_fajardo
. Hoy estuvimos en la localidad de Barrios Unidos fortaleciendo nuestro equipo local, paso a paso, con esfuerzo y perseverancia para transformar a Colombia ",4,11,63,Fajardo
1603,Compromiso Ciudadano,@compromisociu,2021-11-05T00:36:31.000Z,Seguimos en nuestro Space sobre jóvenes y medio ambiente en Colombia. Construyendo entre todas y todos una propuesta ecológica para el país de cara al 2022. ,1,4,13,Fajardo
1604,Daniel Duque V.,@danielduquev,2021-11-05T00:02:13.000Z,"¡Arrancamos el space sobre cambio climático con 
@compromisociu
!",3,9,41,Fajardo
1605,Compromiso Ciudadano,@compromisociu,2021-11-05T00:00:44.000Z,AL AIRE: nos tomamos un momento en Space en Twitter para hablar sobre medio ambiente a propósito de la #COP26.,,10,29,Fajardo
1606,Catalina Ortiz Lalinde,@cataortizco,2021-11-04T18:36:19.000Z,"¡Gracias! Más de 70 personas inscritas en nuestra audiencia pública del proyecto de ley que busca proteger Zonas Amortiguadoras, incluida Tribugá. Suficiente de palabras del Presidente en el COP26. Necesitamos acciones concretas de protección.
Inscripción: https://us02web.zoom.us/meeting/register/tZUlfuihqD4rGtIq7rBQad-uOqVtbFAA276t…",2,12,50,Fajardo
1607,Sara Moreno Bolívar,@saramoreno1,2021-11-04T17:52:30.000Z,"Esta noche, una invitación para los jóvenes. Vamos a conversar sobre cambio climático con ⁦
@mfajardoa
⁩ ⁦
@davalho
⁩ ⁦
@danielduquev
⁩",,12,30,Fajardo
1608,Catalina Ortiz Lalinde,@cataortizco,2021-11-04T18:09:25.000Z,"Hablar de una política pública para la autonomía económica de la mujer no puede desligarse de la economía del cuidado, en la cual muchas mujeres se ven trabajando 8 horas no remuneradas; y un compromiso por capacitarlas en carreras STEM, mejor pagas y con más demanda.",3,6,29,Fajardo
1609,Daniel Carvalho #109,@davalho,2021-11-04T16:10:42.000Z,"Cinco certezas sobre el alcalde de Medellín y su gestión:

•No es independiente.
•No es de izquierda.
•No ha luchado contra la corrupción. 
•No le ha hecho ningún bien a EPM.
•Medellín no va bien.",214,593,"2,6 mil",Fajardo
1610,Mujeres Compromisarias,@Compromisarias,2021-11-04T00:37:32.000Z,"#ComenzoConUnCafe

“Muchos de los compromisos que se adoptan por Colombia internacionalmente, no se aplican en lo territorial. Necesitamos medidas de adaptación, acciones concretas desde el sector público, privado, universidades, es compromiso de todos. Somos vulnerables.”",,7,24,Fajardo
1611,Alexandra Gómez Valek,@AlealSenado84,2021-11-02T16:04:26.000Z,"Es un honor moderar este espacio de conversación. La protección de nuestros PÁRAMOS es fundamental para la conservación de nuestra especie. Es un COMPROMISO real y urgente. #YoCuidoASanturbán 
@JCardenasRey
 @ingjairoyanez
 @DPATRICIARM",,4,10,Fajardo
1612,CONTRIAL,@CCONTRIAL,2021-11-02T21:43:37.000Z,En los #DistritosUninominales cada candidato debe competir con los candidatos de los otros partidos. Queda más difícil conseguir un número grande de votos clientelistas concentrados en territorios mucho más pequeños. Más información en  https://bit.ly/3Aof9Bq,1,2,3,Fajardo
